GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
1600000US2627440,2627440,"Farmington Hills city, Michigan",34013,619,71609,2195,68.9,1.5,71545,2736,19.6,1.2,60543,5409,0.3,0.2,68804,58857,9.4,0.9,93088,10456,0.0,0.1,-,**,0.5,0.3,(X),(X),1.4,0.5,70683,9424,2.5,0.6,79778,18642,66.8,1.5,71426,2734,2.1,0.7,30602,7075,30.2,1.7,74457,5960,40.9,1.5,88315,5035,26.8,1.2,52130,3291,21262,430,94712,3423,40.4,1.9,96263,7342,59.6,1.9,93903,4351,80.9,1.8,105378,3413,14.0,1.6,46973,4530,5.1,1.1,66167,19356,12751,715,43926,2942,57.0,3.1,36345,3294,52.1,3.2,33395,3187,4.9,1.5,93566,23701,43.0,3.1,55034,4416,35.4,3.0,52053,2897,7.7,1.6,83563,27275,29.0,(X),(X),(X),27.5,(X),(X),(X),30.6,(X),(X),(X)
1600000US2627500,2627500,"Farwell village, Michigan",388,70,22917,4652,99.5,0.8,23125,4578,0.0,5.6,-,**,0.0,5.6,-,**,0.0,5.6,-,**,0.0,5.6,-,**,0.5,0.8,-,**,0.0,5.6,-,**,2.1,1.6,(X),(X),97.9,1.6,23333,4511,1.0,1.6,(X),(X),22.2,6.7,(X),(X),38.9,7.8,(X),(X),37.9,7.1,(X),(X),208,48,31389,7273,28.8,9.9,(X),(X),71.2,9.9,(X),(X),65.4,11.3,(X),(X),25.5,10.3,(X),(X),9.1,7.3,(X),(X),180,45,16364,4740,52.8,11.1,(X),(X),49.4,11.1,(X),(X),3.3,3.6,(X),(X),47.2,11.1,(X),(X),42.2,11.7,(X),(X),5.0,3.9,(X),(X),29.1,(X),(X),(X),18.8,(X),(X),(X),38.9,(X),(X),(X)
1600000US2627740,2627740,"Fennville city, Michigan",571,60,31420,7553,91.9,4.9,31307,7235,1.4,2.1,-,**,0.0,3.9,-,**,0.0,3.9,-,**,0.0,3.9,-,**,1.9,1.9,(X),(X),4.7,4.5,57750,36882,30.5,7.6,40093,24475,66.9,7.7,31944,7401,6.1,3.7,20625,3817,41.3,7.6,39722,8819,37.0,6.5,27083,9637,15.6,4.5,47656,25006,419,56,32813,12194,63.0,7.4,23417,2942,37.0,7.4,57708,11643,52.0,11.6,(X),(X),37.9,10.0,(X),(X),10.0,7.8,(X),(X),152,32,18750,2504,73.7,10.7,(X),(X),60.5,12.9,(X),(X),13.2,10.6,(X),(X),26.3,10.7,(X),(X),26.3,10.7,(X),(X),0.0,13.7,(X),(X),40.6,(X),(X),(X),43.2,(X),(X),(X),21.1,(X),(X),(X)
1600000US2627760,2627760,"Fenton city, Michigan",4769,204,44321,6345,98.1,1.3,43675,5621,0.3,0.4,-,**,0.2,0.4,-,**,0.0,0.5,-,**,0.0,0.5,-,**,0.0,0.5,-,**,1.4,1.2,(X),(X),2.6,1.6,45655,34457,95.5,2.2,43556,5844,8.5,3.1,24750,11901,32.1,3.7,64744,9825,35.8,3.6,59405,10405,23.5,2.8,30652,7082,2896,198,58770,8309,48.5,4.4,55758,16929,51.5,4.4,60213,9929,72.5,6.4,(X),(X),18.0,5.4,(X),(X),9.5,3.5,(X),(X),1873,280,32074,4460,60.4,7.0,(X),(X),48.9,7.6,(X),(X),11.5,6.0,(X),(X),39.6,7.0,(X),(X),28.0,7.4,(X),(X),11.6,4.7,(X),(X),31.9,(X),(X),(X),35.8,(X),(X),(X),25.9,(X),(X),(X)
1600000US2627880,2627880,"Ferndale city, Michigan",9479,398,51312,2405,87.8,2.7,54327,3472,7.1,2.1,33797,16806,0.5,0.5,122760,121060,0.8,0.5,44167,4168,0.0,0.2,-,**,1.1,1.0,-,**,2.9,1.2,35240,12707,3.4,1.4,34872,19520,85.9,2.9,54375,3456,3.4,1.2,34559,27557,48.8,3.0,57886,4231,33.9,2.6,46791,3698,13.9,1.5,34048,5857,3834,239,58700,4832,40.6,5.0,55250,10782,59.4,5.0,61395,7996,68.9,5.4,(X),(X),23.1,5.0,(X),(X),8.0,3.0,(X),(X),5645,483,47782,5263,45.4,3.8,42862,5139,33.6,3.8,34157,5498,11.8,2.7,63313,13996,54.6,3.8,51667,4960,40.8,3.9,42782,7257,13.8,2.6,90781,11925,29.5,(X),(X),(X),32.6,(X),(X),(X),26.5,(X),(X),(X)
1600000US2627960,2627960,"Ferrysburg city, Michigan",1363,75,65221,7861,99.0,1.5,66176,8094,1.0,1.5,-,**,0.0,1.6,-,**,0.0,1.6,-,**,0.0,1.6,-,**,0.0,1.6,-,**,0.0,1.6,-,**,1.0,1.6,-,**,98.1,2.2,65221,7787,3.1,3.1,-,**,19.1,4.9,63594,22439,44.7,5.5,85515,24063,33.1,5.6,49653,8038,847,79,94219,9473,28.0,6.5,82596,27088,72.0,6.5,97300,9109,84.9,5.5,104844,16865,9.7,4.2,40882,8577,5.4,4.0,66563,22620,516,107,43125,17128,48.6,12.8,(X),(X),34.3,10.4,(X),(X),14.3,11.9,(X),(X),51.4,12.8,(X),(X),39.0,13.7,(X),(X),12.4,10.8,(X),(X),23.9,(X),(X),(X),23.5,(X),(X),(X),22.1,(X),(X),(X)
1600000US2628000,2628000,"Fife Lake village, Michigan",158,77,33750,14008,93.7,9.1,39375,11053,0.0,13.2,-,**,6.3,9.1,-,**,0.0,13.2,-,**,0.0,13.2,-,**,0.0,13.2,-,**,0.0,13.2,-,**,0.0,13.2,-,**,93.7,9.1,39375,11053,5.1,5.0,20000,18996,20.9,7.8,55625,43891,47.5,9.0,37917,28498,26.6,8.4,31250,19374,78,37,44167,11274,30.8,12.5,42500,25673,69.2,12.5,45000,10671,82.1,10.0,(X),(X),11.5,8.2,(X),(X),6.4,5.6,(X),(X),80,46,22143,7620,48.8,16.3,(X),(X),42.5,16.1,(X),(X),6.3,6.1,(X),(X),51.3,16.3,(X),(X),32.5,16.6,(X),(X),18.8,16.0,(X),(X),25.9,(X),(X),(X),26.9,(X),(X),(X),22.5,(X),(X),(X)
1600000US2628060,2628060,"Filer City CDP, Michigan",38,13,34000,16066,100.0,40.0,34000,16066,0.0,40.0,-,**,0.0,40.0,-,**,0.0,40.0,-,**,0.0,40.0,-,**,0.0,40.0,-,**,0.0,40.0,-,**,0.0,40.0,-,**,100.0,40.0,34000,16066,0.0,40.0,(X),(X),34.2,18.0,(X),(X),39.5,23.4,(X),(X),26.3,25.3,(X),(X),38,13,32750,11054,34.2,18.0,(X),(X),65.8,18.0,(X),(X),63.2,28.0,(X),(X),23.7,24.4,(X),(X),13.2,18.1,(X),(X),0,10,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,52.6,(X),(X),(X),52.6,(X),(X),(X),-,(X),(X),(X)
1600000US2628360,2628360,"Flat Rock city, Michigan",3664,138,56700,8574,93.7,2.6,57375,7816,5.5,2.5,(X),(X),0.0,0.6,-,**,0.0,0.6,-,**,0.0,0.6,-,**,0.0,0.6,-,**,0.8,0.8,40313,19169,2.8,1.8,(X),(X),91.2,2.7,59076,8607,1.0,0.9,35903,12442,35.1,4.2,66971,12203,46.7,4.1,63672,8400,17.2,2.7,38774,7956,2592,131,69611,10519,51.2,4.6,70149,15245,48.8,4.6,69234,17728,73.5,4.7,(X),(X),17.3,4.2,(X),(X),9.3,4.0,(X),(X),1072,176,31857,6047,53.2,10.6,(X),(X),46.5,10.9,(X),(X),6.7,3.9,(X),(X),46.8,10.6,(X),(X),31.9,9.1,(X),(X),14.9,10.6,(X),(X),28.0,(X),(X),(X),28.2,(X),(X),(X),26.6,(X),(X),(X)
1600000US2629000,2629000,"Flint city, Michigan",40260,682,24862,832,42.3,1.1,29177,1479,53.7,1.1,22072,1155,0.4,0.2,12727,12518,0.3,0.2,66000,41947,0.0,0.1,-,**,0.7,0.2,36544,12078,2.5,0.5,22588,5744,3.4,0.5,29345,7372,40.0,1.0,29341,1505,5.3,0.7,10934,1453,33.0,1.3,21154,1844,40.2,1.3,28365,1735,21.5,0.8,32204,2027,22480,541,29065,1508,46.3,1.8,17820,1639,53.7,1.8,41383,2042,40.1,1.9,50044,3139,47.5,1.9,19129,1426,12.4,1.6,22714,4240,17780,615,19295,1087,46.9,2.4,17568,1157,42.0,2.5,16954,1263,4.9,1.1,23537,5645,53.1,2.4,21340,1712,42.4,2.4,18400,2962,10.7,2.0,30596,3838,40.6,(X),(X),(X),43.4,(X),(X),(X),34.2,(X),(X),(X)
1600000US2629200,2629200,"Flushing city, Michigan",3385,179,52415,7018,96.7,2.3,53140,7147,0.7,1.4,-,**,0.7,1.1,-,**,0.7,1.0,-,**,0.0,0.7,-,**,0.0,0.7,-,**,1.2,1.2,(X),(X),1.1,1.5,-,**,95.6,2.6,53690,6897,2.2,1.4,(X),(X),31.9,5.3,(X),(X),32.9,5.2,(X),(X),33.0,3.6,(X),(X),2227,138,64199,8840,42.5,5.4,67822,16972,57.5,5.4,63269,9173,79.7,6.2,(X),(X),13.6,5.1,(X),(X),6.7,4.1,(X),(X),1158,198,35058,5599,57.8,9.9,30758,6106,53.2,9.7,27778,7557,4.6,5.0,-,**,42.2,9.9,51083,27602,38.6,10.5,38375,28690,3.6,3.2,75789,31054,28.6,(X),(X),(X),28.6,(X),(X),(X),28.5,(X),(X),(X)
1600000US2629580,2629580,"Forest Hills CDP, Michigan",9356,244,117740,5512,96.5,1.1,117740,6256,0.3,0.3,-,**,0.0,0.2,-,**,2.3,0.7,116650,61170,0.0,0.2,-,**,0.0,0.2,-,**,0.8,0.9,130564,37036,1.1,0.7,128452,61244,95.4,1.3,117639,7431,0.5,0.6,-,**,26.8,2.3,122371,8060,49.0,2.5,134023,11502,23.7,1.9,63125,6448,7909,223,125877,5392,50.1,2.7,137725,8930,49.9,2.7,113713,11442,93.6,1.6,127828,5860,4.2,1.2,109485,22612,2.2,1.1,96250,11827,1447,267,55325,7606,61.3,9.3,39917,24308,57.7,9.1,32604,20879,3.6,3.3,96607,44206,38.7,9.3,74118,10938,30.5,8.9,66083,20913,8.2,5.9,93507,22900,21.6,(X),(X),(X),20.3,(X),(X),(X),28.7,(X),(X),(X)
1600000US2629660,2629660,"Forestville village, Michigan",33,13,41875,10996,100.0,43.0,41875,10996,0.0,43.0,-,**,0.0,43.0,-,**,0.0,43.0,-,**,0.0,43.0,-,**,0.0,43.0,-,**,0.0,43.0,-,**,0.0,43.0,-,**,100.0,43.0,41875,10996,0.0,43.0,-,**,18.2,13.9,57500,33191,36.4,16.5,29167,21919,45.5,20.0,40625,13945,20,10,49167,6607,30.0,23.4,57500,33191,70.0,23.4,45000,17108,100.0,55.2,49167,6607,0.0,55.2,-,**,0.0,55.2,-,**,13,7,28750,16313,15.4,24.6,-,**,15.4,24.6,-,**,0.0,68.4,-,**,84.6,24.6,29583,25039,84.6,24.6,29583,25039,0.0,68.4,-,**,21.2,(X),(X),(X),20.0,(X),(X),(X),23.1,(X),(X),(X)
1600000US2629920,2629920,"Fostoria CDP, Michigan",220,38,45185,11918,100.0,9.7,45185,11918,0.0,9.7,-,**,0.0,9.7,-,**,0.0,9.7,-,**,0.0,9.7,-,**,0.0,9.7,-,**,0.0,9.7,-,**,0.0,9.7,-,**,100.0,9.7,45185,11918,0.0,9.7,-,**,34.5,14.4,46250,10492,39.5,12.6,38875,14197,25.9,10.3,32188,29962,184,36,45263,12640,31.5,14.7,(X),(X),68.5,14.7,(X),(X),90.2,8.3,46447,12168,9.8,8.3,30250,6275,0.0,11.5,-,**,36,20,21875,18332,19.4,19.2,(X),(X),19.4,19.2,(X),(X),0.0,41.1,(X),(X),80.6,19.2,(X),(X),80.6,19.2,(X),(X),0.0,41.1,(X),(X),31.4,(X),(X),(X),35.3,(X),(X),(X),11.1,(X),(X),(X)
1600000US2629940,2629940,"Fountain village, Michigan",67,20,38750,21351,100.0,27.9,38750,21351,0.0,27.9,-,**,0.0,27.9,-,**,0.0,27.9,-,**,0.0,27.9,-,**,0.0,27.9,-,**,0.0,27.9,-,**,0.0,27.9,-,**,100.0,27.9,38750,21351,9.0,10.2,(X),(X),28.4,14.6,(X),(X),34.3,16.4,(X),(X),28.4,14.1,(X),(X),32,13,43750,22527,31.3,21.6,(X),(X),68.8,21.6,(X),(X),93.8,9.3,(X),(X),0.0,43.6,(X),(X),6.3,9.3,(X),(X),35,18,(X),(X),57.1,28.4,(X),(X),48.6,27.0,(X),(X),8.6,9.5,(X),(X),42.9,28.4,(X),(X),22.9,20.7,(X),(X),20.0,26.0,(X),(X),22.4,(X),(X),(X),28.1,(X),(X),(X),17.1,(X),(X),(X)
1600000US2630040,2630040,"Fowler village, Michigan",466,55,54844,13323,100.0,4.7,54844,13323,0.0,4.7,-,**,0.0,4.7,-,**,0.0,4.7,-,**,0.0,4.7,-,**,0.0,4.7,-,**,0.0,4.7,-,**,1.5,2.7,-,**,98.5,2.7,57083,14028,1.1,1.1,-,**,34.1,6.6,71250,25113,37.3,6.6,88750,13918,27.5,6.0,32083,4633,343,44,76641,5302,48.1,8.5,79844,13726,51.9,8.5,74000,11438,84.0,5.8,81875,9498,12.8,5.9,42500,15300,3.2,2.7,49063,32524,123,32,26719,5439,74.8,13.6,23750,3106,70.7,13.7,23594,2927,4.1,4.0,-,**,25.2,13.6,37083,9929,25.2,13.6,37083,9929,0.0,16.6,-,**,25.8,(X),(X),(X),22.7,(X),(X),(X),34.1,(X),(X),(X)
1600000US2630060,2630060,"Fowlerville village, Michigan",1163,116,42325,5304,97.7,2.6,43110,5983,0.0,1.9,-,**,0.0,1.9,-,**,0.0,1.9,-,**,0.0,1.9,-,**,0.0,1.9,-,**,2.3,2.6,-,**,2.8,2.4,23594,21446,94.9,3.4,43659,7084,7.4,5.2,20926,15036,34.7,7.7,40871,8178,42.2,9.0,67552,19426,15.7,5.0,25865,10923,787,79,48958,11261,56.7,9.4,46413,9748,43.3,9.4,55139,30225,54.8,11.9,(X),(X),35.3,11.0,(X),(X),9.9,7.8,(X),(X),376,120,25114,4971,43.4,15.0,(X),(X),38.8,15.5,(X),(X),4.5,7.2,(X),(X),56.6,15.0,(X),(X),48.7,14.7,(X),(X),8.0,7.0,(X),(X),26.1,(X),(X),(X),30.2,(X),(X),(X),15.4,(X),(X),(X)
1600000US2630200,2630200,"Frankenmuth city, Michigan",2269,139,47199,5249,100.0,1.0,47199,5249,0.0,1.0,-,**,0.0,1.0,-,**,0.0,1.0,-,**,0.0,1.0,-,**,0.0,1.0,-,**,0.0,1.0,-,**,0.0,1.0,-,**,100.0,1.0,47199,5249,0.7,0.9,-,**,18.2,4.8,83487,22026,38.9,5.9,73333,21872,42.2,5.3,37094,6072,1221,91,83518,6996,42.5,7.8,101528,49938,57.5,7.8,59615,9032,87.7,6.5,(X),(X),10.0,6.0,(X),(X),2.3,2.5,(X),(X),1048,159,29815,8356,78.9,7.4,28472,7116,74.6,8.5,27870,7192,4.3,4.2,33516,27125,21.1,7.4,37132,16015,21.1,7.4,37132,16015,0.0,2.1,-,**,31.2,(X),(X),(X),33.8,(X),(X),(X),28.1,(X),(X),(X)
1600000US2630260,2630260,"Frankfort city, Michigan",578,61,38056,6926,98.6,1.4,37384,6247,0.0,3.8,-,**,0.0,3.8,-,**,0.9,1.2,-,**,0.0,3.8,-,**,0.0,3.8,-,**,0.5,0.8,-,**,0.0,3.8,-,**,98.6,1.4,37384,6247,1.4,2.1,-,**,20.9,6.1,35586,4827,35.6,5.6,49583,13042,42.0,5.3,42788,7046,325,50,53750,5902,31.4,9.6,36923,11090,68.6,9.6,58021,4170,77.8,8.6,(X),(X),15.7,7.0,(X),(X),6.5,6.0,(X),(X),253,50,19688,5442,67.2,9.9,(X),(X),64.8,10.1,(X),(X),2.4,2.7,(X),(X),32.8,9.9,(X),(X),24.9,8.5,(X),(X),7.9,7.1,(X),(X),35.6,(X),(X),(X),36.6,(X),(X),(X),32.8,(X),(X),(X)
1600000US2630340,2630340,"Franklin village, Michigan",1132,64,143289,10681,89.0,3.4,140568,9497,5.7,2.8,132679,26164,0.0,2.0,-,**,5.3,2.4,"250,000+",***,0.0,2.0,-,**,0.0,2.0,-,**,0.0,2.0,-,**,0.0,2.0,-,**,89.0,3.4,140568,9497,0.7,1.0,-,**,17.4,4.1,147159,25347,51.2,4.0,166563,50205,30.7,3.9,122708,28892,935,57,154063,16093,45.2,5.5,207583,35396,54.8,5.5,137875,11844,90.8,4.1,(X),(X),7.3,3.8,(X),(X),1.9,1.6,(X),(X),197,50,70938,42931,53.8,14.6,(X),(X),53.8,14.6,(X),(X),0.0,10.8,(X),(X),46.2,14.6,(X),(X),46.2,14.6,(X),(X),0.0,10.8,(X),(X),40.3,(X),(X),(X),41.8,(X),(X),(X),33.0,(X),(X),(X)
1600000US2630420,2630420,"Fraser city, Michigan",6181,153,50927,1906,90.5,2.4,50810,1967,7.1,2.2,55081,21264,0.0,0.4,-,**,1.2,0.7,73750,46708,0.0,0.4,-,**,0.4,0.3,38542,12955,0.8,0.6,(X),(X),1.2,0.7,37813,15179,89.7,2.4,50901,2049,1.5,0.8,(X),(X),26.0,2.4,(X),(X),42.9,2.4,(X),(X),29.6,1.7,(X),(X),3890,154,71337,3865,40.2,2.9,75435,4743,59.8,2.9,68182,5300,73.4,3.2,85071,6924,21.0,3.2,34583,10894,5.6,2.2,38281,22349,2291,177,28470,3161,66.0,5.1,24833,4736,62.5,4.8,23729,4476,3.5,1.7,43750,29137,34.0,5.1,41938,8577,27.2,4.7,31563,20722,6.8,3.5,55964,8265,25.6,(X),(X),(X),24.5,(X),(X),(X),27.5,(X),(X),(X)
1600000US2630540,2630540,"Freeland CDP, Michigan",2167,174,75653,5820,96.8,2.5,76449,5496,0.6,0.9,-,**,0.0,1.0,-,**,0.9,1.4,-,**,0.0,1.0,-,**,0.8,1.3,-,**,1.0,1.5,-,**,4.6,3.7,77426,69683,93.0,4.2,75000,6717,0.7,1.1,-,**,43.3,5.2,81451,11107,35.8,5.2,86795,15762,20.2,3.9,38162,17895,1681,175,81897,9924,56.8,7.4,86875,8707,43.2,7.4,77924,6187,82.3,6.5,88709,10021,10.8,5.4,67857,36616,6.9,4.3,64423,37517,486,146,40250,15363,51.2,16.0,(X),(X),48.1,15.2,(X),(X),3.1,4.9,(X),(X),48.8,16.0,(X),(X),40.5,14.8,(X),(X),8.2,6.8,(X),(X),22.2,(X),(X),(X),24.6,(X),(X),(X),10.9,(X),(X),(X)
1600000US2630580,2630580,"Freeport village, Michigan",185,40,55368,4009,99.5,1.1,55441,3882,0.0,11.4,-,**,0.0,11.4,-,**,0.0,11.4,-,**,0.0,11.4,-,**,0.0,11.4,-,**,0.5,1.1,-,**,1.1,2.8,-,**,98.4,2.7,55588,3500,0.0,11.4,-,**,36.2,12.5,57708,3857,36.8,10.2,53500,10555,27.0,11.6,44167,19019,138,29,53000,6458,55.1,13.9,51250,13079,44.9,13.9,54167,5366,70.3,12.0,57361,8236,5.1,4.7,33438,17698,24.6,11.0,43333,2118,47,21,43125,14600,46.8,18.1,41000,19470,31.9,14.7,26875,24056,14.9,16.2,41250,4054,53.2,18.1,54375,29408,51.1,18.6,53750,34332,2.1,6.7,-,**,20.0,(X),(X),(X),17.4,(X),(X),(X),23.4,(X),(X),(X)
1600000US2630600,2630600,"Free Soil village, Michigan",78,30,31875,6984,98.7,2.8,32188,7423,1.3,2.8,-,**,0.0,24.7,-,**,0.0,24.7,-,**,0.0,24.7,-,**,0.0,24.7,-,**,0.0,24.7,-,**,0.0,24.7,-,**,98.7,2.8,32188,7423,0.0,24.7,-,**,15.4,10.6,41250,16457,53.8,13.0,30000,13906,30.8,10.8,30000,9951,40,19,42000,11282,17.5,13.7,38125,23632,82.5,13.7,51563,19343,85.0,22.4,(X),(X),10.0,17.9,(X),(X),5.0,10.5,(X),(X),38,16,25000,9103,26.3,14.8,(X),(X),23.7,15.5,(X),(X),2.6,6.9,(X),(X),73.7,14.8,(X),(X),71.1,16.1,(X),(X),2.6,6.6,(X),(X),28.2,(X),(X),(X),32.5,(X),(X),(X),23.7,(X),(X),(X)
1600000US2630700,2630700,"Fremont city, Michigan",1674,103,50161,6420,96.2,2.4,50632,4848,0.0,1.3,-,**,0.0,1.3,-,**,1.7,1.6,-,**,0.0,1.3,-,**,0.5,0.9,-,**,1.5,1.5,-,**,4.1,2.4,21650,1873,93.3,3.1,51290,3363,3.9,2.5,29091,11025,33.5,4.0,50189,13314,28.6,3.5,62177,8719,34.0,3.7,43009,6046,1063,76,57917,3756,46.7,5.1,55000,10157,53.3,5.1,59669,3633,71.9,6.3,(X),(X),19.9,5.7,(X),(X),8.2,4.0,(X),(X),611,95,31480,8812,55.3,9.1,31111,18265,48.3,8.6,21563,9248,7.0,7.6,43380,1609,44.7,9.1,31595,11763,38.5,9.1,27375,9644,6.2,4.5,88409,52813,23.8,(X),(X),(X),27.3,(X),(X),(X),17.7,(X),(X),(X)
1600000US2631000,2631000,"Fruitport village, Michigan",520,73,44700,6368,97.7,2.4,44850,7169,0.0,4.2,-,**,0.0,4.2,-,**,0.0,4.2,-,**,0.0,4.2,-,**,0.8,1.3,-,**,1.5,1.9,-,**,0.8,1.2,-,**,96.9,2.6,44950,7717,3.3,3.2,9375,2101,29.2,8.0,44919,15008,42.3,8.6,53269,8202,25.2,7.2,38558,3272,350,65,52692,9210,42.0,10.2,61250,34880,58.0,10.2,52361,6008,84.0,6.9,(X),(X),14.0,6.5,(X),(X),2.0,2.1,(X),(X),170,48,35294,8923,48.8,13.3,(X),(X),39.4,14.1,(X),(X),9.4,8.4,(X),(X),51.2,13.3,(X),(X),40.6,14.3,(X),(X),10.6,10.2,(X),(X),24.8,(X),(X),(X),25.1,(X),(X),(X),24.1,(X),(X),(X)
1600000US2631160,2631160,"Gaastra city, Michigan",149,33,31083,5114,98.0,2.0,30833,3852,0.0,14.0,-,**,1.3,1.6,-,**,0.7,1.3,-,**,0.0,14.0,-,**,0.0,14.0,-,**,0.0,14.0,-,**,0.0,14.0,-,**,98.0,2.0,30833,3852,2.7,3.9,-,**,24.2,11.7,37500,14853,40.3,11.2,35000,16567,32.9,8.7,27321,2859,96,21,36250,12019,30.2,15.5,31750,11566,69.8,15.5,40625,10663,83.3,11.1,38750,13444,12.5,9.1,27500,18349,4.2,4.5,-,**,53,24,23250,7718,45.3,17.3,(X),(X),39.6,15.9,(X),(X),5.7,7.0,(X),(X),54.7,17.3,(X),(X),43.4,18.2,(X),(X),11.3,18.4,(X),(X),42.3,(X),(X),(X),26.0,(X),(X),(X),60.4,(X),(X),(X)
1600000US2631180,2631180,"Gagetown village, Michigan",149,22,31094,9658,99.3,1.4,30938,9018,0.0,14.0,-,**,0.0,14.0,-,**,0.0,14.0,-,**,0.0,14.0,-,**,0.0,14.0,-,**,0.7,1.4,-,**,5.4,5.2,37500,30359,94.0,5.4,30938,8285,5.4,5.8,16250,14533,24.2,10.7,37750,22836,41.6,10.8,36250,20591,28.9,9.2,29375,10031,98,20,38409,4072,28.6,14.4,35000,27463,71.4,14.4,39500,7138,71.4,12.3,(X),(X),22.4,13.5,(X),(X),6.1,6.0,(X),(X),51,19,21250,8942,51.0,23.4,(X),(X),35.3,19.3,(X),(X),15.7,18.0,(X),(X),49.0,23.4,(X),(X),37.3,18.0,(X),(X),11.8,14.7,(X),(X),36.2,(X),(X),(X),35.7,(X),(X),(X),35.3,(X),(X),(X)
1600000US2631200,2631200,"Gaines village, Michigan",175,36,37917,15889,100.0,12.0,37917,15889,0.0,12.0,-,**,0.0,12.0,-,**,0.0,12.0,-,**,0.0,12.0,-,**,0.0,12.0,-,**,0.0,12.0,-,**,4.6,7.5,-,**,95.4,7.5,40208,14151,4.0,5.2,-,**,27.4,11.6,48500,29098,40.0,11.9,47500,45211,28.6,12.2,33750,11734,112,30,55192,15722,33.9,13.0,42500,26719,66.1,13.0,56563,10200,69.6,14.2,(X),(X),23.2,15.8,(X),(X),7.1,6.2,(X),(X),63,27,21797,3157,61.9,19.1,21458,6251,58.7,19.8,21042,5675,3.2,5.5,-,**,38.1,19.1,22000,2705,38.1,19.1,22000,2705,0.0,29.2,-,**,29.7,(X),(X),(X),30.4,(X),(X),(X),28.6,(X),(X),(X)
1600000US2631260,2631260,"Galesburg city, Michigan",748,66,32700,3723,95.1,3.0,33850,4163,1.3,1.4,98750,96598,0.1,0.3,-,**,0.0,3.0,-,**,0.0,3.0,-,**,1.1,1.1,-,**,2.4,2.5,17750,2748,1.3,1.2,(X),(X),94.8,3.1,33750,4103,5.7,3.6,21336,471,31.7,5.9,35125,5134,44.1,6.8,33750,12945,18.4,5.3,31875,6252,425,57,37375,8449,43.3,9.1,29375,10990,56.7,9.1,44688,5764,61.2,8.4,(X),(X),27.5,8.3,(X),(X),11.3,5.6,(X),(X),323,50,23657,4012,56.0,10.3,(X),(X),42.4,9.8,(X),(X),13.6,7.0,(X),(X),44.0,10.3,(X),(X),34.1,9.7,(X),(X),9.9,6.1,(X),(X),27.4,(X),(X),(X),26.8,(X),(X),(X),28.2,(X),(X),(X)
